# rhoA,rhoUA,rhoVA,rhoEA,LR
8.217760224965110226e-06,-5.194907939151039027e-09,-2.146331590529387962e-09,5.378964358498704252e-13,1.215766545905693738e-05
6.228233396340636368e-06,-4.210061498053359365e-09,-1.408091757430252406e-09,8.343845859307963198e-13,1.215766545905693738e-05
4.161836084656648461e-06,-2.997822566230002728e-09,-7.339167453540771028e-10,9.045482530627143896e-13,1.215766545905693738e-05
2.281423585654572435e-06,-1.692973738338378104e-09,-2.291284023822682171e-10,7.143083561755843127e-13,1.215766545905693738e-05
9.328030874702250099e-07,-6.064157271319518837e-10,-1.431598532337500086e-11,3.666236584942322797e-13,1.215766545905693738e-05
-3.003191624560240723e-05,4.323670090602572382e-08,5.479620386286402445e-09,-2.661084655641657721e-11,1.215766545905693738e-05
-2.155608789183900771e-05,3.163483974505945477e-08,5.686580135995552713e-09,-1.959510156455110871e-11,1.215766545905693738e-05
-1.657889815549653238e-05,2.462342499866393921e-08,5.178708276738906182e-09,-1.527478733740216717e-11,1.215766545905693738e-05
-1.261716261078992830e-05,1.898716346376024532e-08,4.200736102893958489e-09,-1.176074584518123912e-11,1.215766545905693738e-05
-9.646715819178385351e-06,1.466197264293983770e-08,3.071570238952320133e-09,-9.031832536100059971e-12,1.215766545905693738e-05
-7.288906471462678270e-06,1.115929947850956517e-08,2.026899042501565362e-09,-6.810102095378046975e-12,1.215766545905693738e-05
-5.426773466526881983e-06,8.346920144144660178e-09,1.198533133484044499e-09,-5.028009330176418436e-12,1.215766545905693738e-05
-3.999176307586214878e-06,6.167343540619431282e-09,6.239320803788402383e-10,-3.658348544622418895e-12,1.215766545905693738e-05
-2.948251897651134237e-06,4.554955464103847949e-09,2.768758277392461754e-10,-2.660623502678228290e-12,1.215766545905693738e-05
-2.195279023723806386e-06,3.398867516586936145e-09,1.001417543367793298e-10,-1.961201253268721804e-12,1.215766545905693738e-05
-1.817756595528404540e-06,2.822503165950772624e-09,2.828101171842224993e-11,-1.615653861667172805e-12,1.215766545905693738e-05
-1.896293782310142652e-06,2.951897133538022651e-09,4.563895077590070878e-12,-1.680819472552675895e-12,1.215766545905693738e-05
-1.984936355727644180e-06,3.089857534633541823e-09,-4.812862645828178868e-12,-1.753899913886709912e-12,1.215766545905693738e-05
-2.075270453831654352e-06,3.220731120499970221e-09,4.685689787988234348e-12,-1.828988220421226588e-12,1.215766545905693738e-05
-2.161666314150100144e-06,3.332292954560834416e-09,2.385238981900644579e-11,-1.899831117492191941e-12,1.215766545905693738e-05
-2.237157565960363055e-06,3.416095432544177124e-09,4.626865039369061059e-11,-1.960440326506526380e-12,1.215766545905693738e-05
-2.300215425423214044e-06,3.473222016525866686e-09,6.688219071356149102e-11,-2.009862757817094333e-12,1.215766545905693738e-05
-2.350909214716611876e-06,3.506794967370898299e-09,8.361205802099355468e-11,-2.047870945239857071e-12,1.215766545905693738e-05
-2.391891201194659687e-06,3.522530066708250816e-09,9.690228390386270040e-11,-2.076448565878816395e-12,1.215766545905693738e-05
-2.426302694999996291e-06,3.526022207873702779e-09,1.078493925860729146e-10,-2.097950826511481156e-12,1.215766545905693738e-05
-2.456495785666596258e-06,3.521139138926840272e-09,1.173003955298699284e-10,-2.113876451170347320e-12,1.215766545905693738e-05
-2.484654494578282099e-06,3.511576265207120023e-09,1.261241797189904179e-10,-2.126353385390914468e-12,1.215766545905693738e-05
-2.511669972395870107e-06,3.498969931095182027e-09,1.342879872603324960e-10,-2.135881663332278732e-12,1.215766545905693738e-05
-2.538939718021779578e-06,3.486078804423187492e-09,1.425677902754722976e-10,-2.144462597135076325e-12,1.215766545905693738e-05
-2.566320998712763866e-06,3.473344788438035220e-09,1.505124275973581125e-10,-2.152000879190917661e-12,1.215766545905693738e-05
-2.593829056806093724e-06,3.461849435963301102e-09,1.580720661010402607e-10,-2.159415586347869863e-12,1.215766545905693738e-05
-2.621091529161219448e-06,3.452392975787218301e-09,1.648319124246066780e-10,-2.167453386628488439e-12,1.215766545905693738e-05
-2.647399253796880543e-06,3.445614991530292564e-09,1.704744703019167512e-10,-2.176629260442532179e-12,1.215766545905693738e-05
-2.672200313753301747e-06,3.442870267086305805e-09,1.750922274937133849e-10,-2.188548862180700356e-12,1.215766545905693738e-05
-2.693215450741680932e-06,3.444990993106332630e-09,1.780591478995413472e-10,-2.202729706123041385e-12,1.215766545905693738e-05
-2.709114565905132452e-06,3.451104951152067100e-09,1.790615325659035499e-10,-2.219991261204354086e-12,1.215766545905693738e-05
-2.717696813811020517e-06,3.462086815918000869e-09,1.779753076633798269e-10,-2.240901339235658618e-12,1.215766545905693738e-05
-2.716450594465007839e-06,3.479868940668951438e-09,1.743223946549882575e-10,-2.267739757400378666e-12,1.215766545905693738e-05
-2.700875309313651171e-06,3.503285751082962742e-09,1.676165572651412504e-10,-2.299327986066194396e-12,1.215766545905693738e-05
-2.666686632832123920e-06,3.533506459314563900e-09,1.573365141636156922e-10,-2.337630625826802932e-12,1.215766545905693738e-05
-2.607787271216111491e-06,3.569875895418933579e-09,1.430061824152356836e-10,-2.382824159360119450e-12,1.215766545905693738e-05
-2.517113409949753741e-06,3.612835538101692139e-09,1.241697854364965091e-10,-2.436736979415704827e-12,1.215766545905693738e-05
-2.385911231700316756e-06,3.660887750040719482e-09,1.001176420029957201e-10,-2.499096666604403775e-12,1.215766545905693738e-05
-2.204213406811175220e-06,3.712951969036034291e-09,7.005416687720763719e-11,-2.570702726218933734e-12,1.215766545905693738e-05
-1.960152025498291933e-06,3.766183560792879969e-09,3.332915728166032437e-11,-2.651490621087025345e-12,1.215766545905693738e-05
-1.640657052165432816e-06,3.818433623158760822e-09,-1.095370914445940743e-11,-2.742737965104974430e-12,1.215766545905693738e-05
-1.231255074495489975e-06,3.865134999392922441e-09,-6.368635960644577325e-11,-2.843155768124790352e-12,1.215766545905693738e-05
-7.171993138144606519e-07,3.902118079264026692e-09,-1.259783302173163409e-10,-2.952645486970302864e-12,1.215766545905693738e-05
-8.236272868920925581e-08,3.922620309132733575e-09,-1.986666951245988966e-10,-3.069190161875346830e-12,1.215766545905693738e-05
6.876093532226842569e-07,3.921785481167892260e-09,-2.829199527479650039e-10,-3.193386268627545012e-12,1.215766545905693738e-05
1.607549711322421479e-06,3.891234795388322804e-09,-3.797667825787695774e-10,-3.320376463471351985e-12,1.215766545905693738e-05
2.688231396396856866e-06,3.825112960767213110e-09,-4.899707044431432027e-10,-3.449471973257084982e-12,1.215766545905693738e-05
3.940786664043367598e-06,3.714872531422068141e-09,-6.143774671199612161e-10,-3.575516374408274676e-12,1.215766545905693738e-05
5.369217859147348867e-06,3.556144278572013836e-09,-7.532200958010266295e-10,-3.698450089009356532e-12,1.215766545905693738e-05
6.977353202842900024e-06,3.341243308237371993e-09,-9.068856361178883300e-10,-3.809539370398067888e-12,1.215766545905693738e-05
8.762996029605866249e-06,3.065411723679355484e-09,-1.074311584569498724e-09,-3.906581346479465264e-12,1.215766545905693738e-05
1.071865088091663627e-05,2.726441197444475455e-09,-1.255217352582534921e-09,-3.985865580776369561e-12,1.215766545905693738e-05
1.283567695607957836e-05,2.321454802766940203e-09,-1.447591383773245687e-09,-4.041597241184949563e-12,1.215766545905693738e-05
1.509682896868722501e-05,1.850393547838160524e-09,-1.649365265333149435e-09,-4.069831958683477267e-12,1.215766545905693738e-05
1.748524119197340256e-05,1.312614195616874339e-09,-1.857430727033746051e-09,-4.065025008895321016e-12,1.215766545905693738e-05
1.997386201935416551e-05,7.108270402655327960e-10,-2.068596270524888080e-09,-4.024157207654478255e-12,1.215766545905693738e-05
2.253430001106365168e-05,5.030937149735510391e-11,-2.278842268343942580e-09,-3.943608773575407269e-12,1.215766545905693738e-05
2.513401359000178787e-05,-6.664731681823223363e-10,-2.482988365159786872e-09,-3.818022808849264145e-12,1.215766545905693738e-05
2.772809163704631889e-05,-1.431888144011397999e-09,-2.677178487198694692e-09,-3.645775837570726226e-12,1.215766545905693738e-05
3.027410284521568976e-05,-2.237406240291494551e-09,-2.855169898290666982e-09,-3.423961814726850301e-12,1.215766545905693738e-05
3.271769008619523770e-05,-3.075025208792223085e-09,-3.011627742901829137e-09,-3.150261018556805597e-12,1.215766545905693738e-05
3.499295651068910133e-05,-3.932646490324324634e-09,-3.141790791640207097e-09,-2.823577407439051419e-12,1.215766545905693738e-05
3.703586893087781277e-05,-4.796054991080308526e-09,-3.239171686417453030e-09,-2.445798148640153525e-12,1.215766545905693738e-05
3.876712053749807704e-05,-5.651559535302370465e-09,-3.298695591096997616e-09,-2.016763455749655651e-12,1.215766545905693738e-05
4.009565612578476804e-05,-6.480780637886115943e-09,-3.315649912026786923e-09,-1.538902100468348448e-12,1.215766545905693738e-05
4.093230634013340935e-05,-7.261142584818324511e-09,-3.285041094205353723e-09,-1.021327469455239533e-12,1.215766545905693738e-05
4.117562399175485755e-05,-7.969657371277499424e-09,-3.202758274711333487e-09,-4.702277945634764405e-13,1.215766545905693738e-05
4.071522634064925889e-05,-8.577073732511306594e-09,-3.065680102942200516e-09,1.040550520275071709e-13,1.215766545905693738e-05
3.945206159773091822e-05,-9.047048389277506294e-09,-2.872951634301902198e-09,6.788552725448994632e-13,1.215766545905693738e-05
3.729171752898621822e-05,-9.340095941335070899e-09,-2.623242736169327758e-09,1.234609642086182060e-12,1.215766545905693738e-05
3.415689856407299832e-05,-9.408182120167625263e-09,-2.318387970452876989e-09,1.744125364126889690e-12,1.215766545905693738e-05
3.002413526239416301e-05,-9.196067402154567337e-09,-1.967344786203085053e-09,2.162163781697019742e-12,1.215766545905693738e-05
2.494114032281216092e-05,-8.643957627811725524e-09,-1.578701664090046743e-09,2.444721739908627059e-12,1.215766545905693738e-05
1.907904453634624121e-05,-7.695156863472695911e-09,-1.170944631978824515e-09,2.539965201932976281e-12,1.215766545905693738e-05
1.280626121314156156e-05,-6.316939320103390727e-09,-7.721585520910021621e-10,2.393686947073917173e-12,1.215766545905693738e-05
6.756347780341616123e-06,-4.532334141739904561e-09,-4.252206636422534081e-10,1.964294585730795295e-12,1.215766545905693738e-05
1.893086115131667098e-06,-2.505618868351279329e-09,-1.850167696772345461e-10,1.277434127178912983e-12,1.215766545905693738e-05
-5.791442859369517573e-07,-6.957563016200893163e-10,-1.044334853640149781e-10,5.112329932278999402e-13,1.215766545905693738e-05
-2.445265143352599730e-05,3.435348736956898793e-08,5.515532148019476642e-09,-2.027836398841927021e-11,1.215766545905693738e-05
-1.972220227467260623e-05,2.784431825152284026e-08,5.593205424910922318e-09,-1.642779865730965206e-11,1.215766545905693738e-05
-1.609043210495162597e-05,2.288186636501046501e-08,4.959698644773584338e-09,-1.348839472998505399e-11,1.215766545905693738e-05
-1.260956635366090653e-05,1.817142213128071989e-08,3.894679414821565165e-09,-1.069364659948117099e-11,1.215766545905693738e-05
-9.699838707881590816e-06,1.419186298589912320e-08,2.735808069970940495e-09,-8.328013292723807988e-12,1.215766545905693738e-05
-7.332100877496834132e-06,1.089431453833814798e-08,1.714738288012972425e-09,-6.365645798912292271e-12,1.215766545905693738e-05
-5.487515993965201107e-06,8.267272911961282939e-09,9.450337853322819673e-10,-4.802941147856161501e-12,1.215766545905693738e-05
-4.101944064062836531e-06,6.248586896838412376e-09,4.416470706217766704e-10,-3.605796133114893062e-12,1.215766545905693738e-05
-3.084200578644398766e-06,4.737437713078479274e-09,1.585289534146753902e-10,-2.715224676797948237e-12,1.215766545905693738e-05
-2.341828858800341143e-06,3.618846179357318002e-09,2.727776796947653058e-11,-2.062031487391226456e-12,1.215766545905693738e-05
-1.965417074080856236e-06,3.053762134638832376e-09,-2.212285226033262693e-11,-1.732876143205952223e-12,1.215766545905693738e-05
-2.066628772699312958e-06,3.227555720045609011e-09,-4.545616129666988838e-11,-1.825090329632921922e-12,1.215766545905693738e-05
-2.168284379251595295e-06,3.400938103381940609e-09,-5.434837119653147828e-11,-1.918831206142062526e-12,1.215766545905693738e-05
-2.267147960269874207e-06,3.562803286229464387e-09,-4.461932802983167095e-11,-2.010080437607111916e-12,1.215766545905693738e-05
-2.360588903870169634e-06,3.702897174059657391e-09,-2.257817777664660656e-11,-2.094550815959244543e-12,1.215766545905693738e-05
-2.443424519285541033e-06,3.812510656745012178e-09,5.486560000862074063e-12,-2.167001180442457688e-12,1.215766545905693738e-05
-2.513461966039685658e-06,3.890622515676972976e-09,3.358216017897612075e-11,-2.225635384460892344e-12,1.215766545905693738e-05
-2.569903326227558946e-06,3.939400809193010818e-09,5.829294638724780347e-11,-2.269637776394834861e-12,1.215766545905693738e-05
-2.614592701941135362e-06,3.964454504405064410e-09,7.905296758483619769e-11,-2.300591490100921252e-12,1.215766545905693738e-05
-2.650236800474376281e-06,3.971918876762873387e-09,9.658559544515711736e-11,-2.320844052972460152e-12,1.215766545905693738e-05
-2.679204675241398276e-06,3.966926117412156514e-09,1.118778665058137470e-10,-2.332537256099479287e-12,1.215766545905693738e-05
-2.703929661346009552e-06,3.954574373930701216e-09,1.260668933067326012e-10,-2.338486149931635081e-12,1.215766545905693738e-05
-2.725163768877706593e-06,3.936828542162270853e-09,1.395580453137197339e-10,-2.339351352617856694e-12,1.215766545905693738e-05
-2.744196360815516810e-06,3.917204138600610906e-09,1.532706266636741123e-10,-2.337740505545244726e-12,1.215766545905693738e-05
-2.760840292424820843e-06,3.896863010057536296e-09,1.669236546102495046e-10,-2.334355395227161738e-12,1.215766545905693738e-05
-2.774952711110366478e-06,3.877410384919699076e-09,1.805869964259732174e-10,-2.330755336480113155e-12,1.215766545905693738e-05
-2.785989984958081689e-06,3.859860117509595815e-09,1.939366448127742340e-10,-2.328069140119893148e-12,1.215766545905693738e-05
-2.793126433223132674e-06,3.844522693660047631e-09,2.067138007826097163e-10,-2.326668384090000127e-12,1.215766545905693738e-05
-2.795348657756286019e-06,3.831562212088042169e-09,2.188079607985525154e-10,-2.327793973811934776e-12,1.215766545905693738e-05
-2.791276095773036215e-06,3.821208415248817533e-09,2.291308129844290864e-10,-2.332167527565717494e-12,1.215766545905693738e-05
-2.780421519240790625e-06,3.815314439255209947e-09,2.374499798676530209e-10,-2.342520307155916629e-12,1.215766545905693738e-05
-2.758604573983481601e-06,3.810668373615450132e-09,2.429815952113119669e-10,-2.356556872164637331e-12,1.215766545905693738e-05
-2.726763126989748844e-06,3.809147650556933571e-09,2.451497921555233039e-10,-2.377593603778318122e-12,1.215766545905693738e-05
-2.682281321677911843e-06,3.809016886046585539e-09,2.430359019871563614e-10,-2.405419970189318344e-12,1.215766545905693738e-05
-2.623801207390654997e-06,3.811123587757110558e-09,2.352843869929949886e-10,-2.442670418799308295e-12,1.215766545905693738e-05
-2.548717997138456226e-06,3.813212812449346949e-09,2.205322893577435527e-10,-2.488727591227315684e-12,1.215766545905693738e-05
-2.455516974166897243e-06,3.814924417422137258e-09,1.973401527878298966e-10,-2.545286147894709171e-12,1.215766545905693738e-05
-2.341754265450891071e-06,3.813724801631628047e-09,1.640023347440097401e-10,-2.612518621527383377e-12,1.215766545905693738e-05
-2.205660824765394314e-06,3.808890383368028512e-09,1.184270179880296844e-10,-2.692419065214693494e-12,1.215766545905693738e-05
-2.044973922069606163e-06,3.797590661937254055e-09,5.855774381993351374e-11,-2.784553846126778971e-12,1.215766545905693738e-05
-1.857980525679800496e-06,3.778012583662214963e-09,-1.801276395912485101e-11,-2.889659045503737283e-12,1.215766545905693738e-05
-1.642192025940960752e-06,3.746574646187414182e-09,-1.135891960842180176e-10,-3.007323995539346192e-12,1.215766545905693738e-05
-1.395354782375849794e-06,3.701679975775680320e-09,-2.306879643450436014e-10,-3.139138816715076134e-12,1.215766545905693738e-05
-1.114472766950754224e-06,3.639093078432165758e-09,-3.714213240996491660e-10,-3.282969091719291162e-12,1.215766545905693738e-05
-7.965972718901813083e-07,3.556466428738067984e-09,-5.379596611004046829e-10,-3.439374031190271158e-12,1.215766545905693738e-05
-4.370996152419971504e-07,3.449128029635568389e-09,-7.320142956722923275e-10,-3.606243125256856924e-12,1.215766545905693738e-05
-3.119669950542645688e-08,3.315243350087521967e-09,-9.545199997470836631e-10,-3.785194812973536163e-12,1.215766545905693738e-05
