# x80,y.99,z0,u,v,p,T,dudx
8.791623126566960184e-03,1.227469958079341252e-04,0.000000000000000000e+00,5.002633644749180064e+01,2.658948971385920457e-01,2.169827494884409091e+01,4.227656056583876989e+02,-3.148698169056607185e+03
9.738689256754856985e-03,1.227469958079341252e-04,0.000000000000000000e+00,4.730209722027536401e+01,1.886634335221817615e-01,2.107843923746509063e+01,4.196750859406130303e+02,-2.651110477934133542e+03
1.075205001605590571e-02,1.227469958079341252e-04,0.000000000000000000e+00,4.484397053957636103e+01,1.241510339422252918e-01,2.047899701561537356e+01,4.168885664518649605e+02,-2.239790234719234832e+03
1.183634602850802860e-02,1.227469958079341252e-04,0.000000000000000000e+00,4.261697484745376840e+01,6.921584229099332630e-02,1.989614919187799558e+01,4.143708635957307251e+02,-1.899849160189345639e+03
1.299654276183179885e-02,1.227469958079341252e-04,0.000000000000000000e+00,4.059146265910575124e+01,1.712174306110187880e-02,1.932950461474317905e+01,4.120929864910148126e+02,-1.615818795600898284e+03
1.423795326648823537e-02,1.227469958079341252e-04,0.000000000000000000e+00,3.874697184767760660e+01,-3.452738294594546314e-02,1.877588737150426468e+01,4.100248524808384332e+02,-1.379380104277940518e+03
1.556626250647062323e-02,1.227469958079341252e-04,0.000000000000000000e+00,3.705609033998520374e+01,-9.014928592066080715e-02,1.823790134950654718e+01,4.081452264571662454e+02,-1.184449843466162747e+03
1.698755339325177388e-02,1.227469958079341252e-04,0.000000000000000000e+00,3.549843801648042785e+01,-1.461335734313776724e-01,1.771737351832307894e+01,4.064313652873798901e+02,-1.021278797270477753e+03
1.850833464210760448e-02,1.227469958079341252e-04,0.000000000000000000e+00,3.405884271314457834e+01,-2.013012753938200339e-01,1.721500956362568857e+01,4.048646794511931830e+02,-8.846765194806164345e+02
2.013557057838334663e-02,1.227469958079341252e-04,0.000000000000000000e+00,3.272005483875753384e+01,-2.546051510030001852e-01,1.673311796850896371e+01,4.034275775567388678e+02,-7.702984007249413025e+02
2.187671303019839142e-02,1.227469958079341252e-04,0.000000000000000000e+00,3.147015937221681270e+01,-3.025118100669187404e-01,1.627197330194596958e+01,4.021012255991483357e+02,-6.733534444307089188e+02
